Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
600900,"CHINA YANGTZE POWER CO.,LTD.",22.700001,0.75454946,0.17,Strong Buy,31889449,723890524.189449,512374107334,20.00355234,1.1263,3985,Utilities
601088,CHINA SHENHUA ENERGY COMPANY LIMITED,22.52,2.6435687,0.579999,Strong Buy,39656330,893060551.6,411773796588.6657,9.4029919,2.3333,76182,Energy Minerals
002475,LUXSHARE PRECISION,49.200001,1.42239338,0.690003,Strong Buy,54164381,2664887599.364381,341918199044,48.65108615,1.03,172410,Electronic Technology
600690,HAIER SMART HOME,29.889999,0.7075438,0.209999,Strong Buy,22651788,677061920.6682119,272020712508.08588,20.78431373,1.4514,99299,Consumer Durables
600905,CHINA THREE GORGES RENEWABLES (GROUP),7.51,2.59562842,0.19,Strong Buy,527775090,3963590925.9,209139724905,,,,Utilities
600048,POLY DEVELOPMENTS AND HOLDINGS GROUP,15.63,3.50993377,0.53,Strong Buy,65405240,1022283901.2,180748641383,6.16225922,2.4504,61201,Finance
000792,QINGHAI SALT LAKE,35.389999,6.18060869,2.059997,Strong Buy,125329787,4435421036.600213,175133894221,48.85664321,0.6822,6337,Process Industries
600703,"SAN'AN OPTOELECTRONICS CO.,LTD",37.560001,2.23189699,0.819999,Strong Buy,63484228,2384467667.164228,164571007196,120.65682102,0.3045,13975,Electronic Technology
688599,TRINA SOLAR,78.900002,4.53100008,3.419999,Strong Buy,17798053,1404266417.296106,156094637138,100.43912575,0.7515,14130,Industrial Services
601688,"HUATAI SECURITIES CO.,LTD",17.76,0.39569811,0.069999,Strong Buy,61541826,1092982829.76,147362690318.91296,12.21347763,1.4484,10516,Finance
601211,GUOTAI JUNAN SECURITIES CO. LTD.,17.889999,0.16796192,0.029998,Strong Buy,29541297,528493773.78870296,146175390637.8286,11.90666733,1.5659,15198,Finance
000063,ZTE CORP,33.5,1.57671316,0.52,Strong Buy,43869013,1469611935.5,144000342681.63394,20.63055173,1.6032,73709,Electronic Technology
003816,CGN POWER CO LTD,3.13,1.95439739,0.06,Strong Buy,138641099,433946639.87,142233683265.26718,15.36536537,0.1998,18264,Utilities
600837,HAITONG SECURITIES COMPANY LIMITED,12.26,0.24529845,0.03,Strong Buy,37091203,454738148.78,137136783034.959,11.25218511,1.0869,11282,Finance
601390,CHINA RAILWAY GROUP LIMITED,5.79,1.22377622,0.07,Strong Buy,64847978,375469792.62,130455507634.34563,5.09713064,1.1222,288729,Industrial Services
002271,BEIJING ORIENTAL Y,52.68,2.53016538,1.299999,Strong Buy,16439563,866036178.84,129539507063,31.03219243,1.6557,9919,Process Industries
000877,XINJIANG T/SHAN CE,15.31,0.78999342,0.12,Strong Buy,10216857,156420080.67000002,126818354534,10.00724685,1.5179,6369,Non-Energy Minerals
000538,YUNNAN BAIYAO GRP,104.65,7.88659794,7.65,Strong Buy,18590518,1945497708.7,124076273560,33.61169826,2.9251,8131,Health Technology
002311,GUANGDONG HAID GRP,73.300003,2.1460437,1.540001,Strong Buy,6409290,469800976.2278701,117758741650,53.5522403,1.34,26241,Process Industries
603986,GIGADEVICE SEMICONDUCTOR (BEIJING) INC.,175.85001,-0.35132884,-0.61999,Strong Buy,11216088,1972349186.96088,117023974527,63.04526455,2.8108,1129,Electronic Technology
600025,HUANENG LANCANG RIVER HYDROPOWER INC.,6.59,3.45368917,0.22,Strong Buy,55434439,365312953.01,114659985499,21.4333782,0.2972,3403,Utilities
601800,"CHINA COMMUNICATIONS CONSTRUCTION CO.,LTD",8.58,2.63157895,0.22,Strong Buy,61068792,523970235.36,113400065550.7355,6.92568967,1.2071,133294,Industrial Services
600150,CHINA CSSC HOLDINGS LIMITED,24.790001,0.97760493,0.240002,Strong Buy,45330646,1123746759.670646,109798133429,201.72554643,0.1217,20284,Producer Manufacturing
002179,AVIC JONHON OPTR,100.56,0.81203008,0.81,Strong Buy,6566613,660338603.28,108947030365,55.26621974,1.845,13289,Electronic Technology
601877,"ZHEJIANG CHINT ELECTRICS CO.,LTD.",53.889999,8.29984157,4.130001,Strong Buy,47203545,2543798992.846455,106932693541,17.37308777,2.8642,28127,Producer Manufacturing
300413,MANGO EXCELLENT ME,57.220001,4.03636545,2.220001,Strong Buy,25696414,1470348834.7764142,102889645386,41.8856142,1.3131,4471,Consumer Services
601865,FLAT GLASS GROUP,57.939999,9.98481207,5.259999,Strong Buy,28836165,1670767371.263835,102091011314.56006,43.74325334,1.2243,3440,Process Industries
002938,AVARY HOLDING (SHE,42.43,0.49739222,0.209999,Strong Buy,10808154,458589974.22,98012712380,31.11962925,1.3567,43567,Electronic Technology
601881,CHINA GALAXY SECURITIES,11.19,0,0,Strong Buy,25743874,288073950.06,85553582704.60457,14.27660117,0.7838,11545,Finance
600886,"SDIC POWER HOLDINGS CO.,LTD.",11.47,3.98912058,0.44,Strong Buy,42960173,492753184.31,82219605348,20.40325564,0.5406,,Utilities
600115,CHINA EASTERN AIRLINES CORPORATION LIMITED,5.16,1.37524558,0.07,Strong Buy,53682236,277000337.76,82211625705.90768,,-0.665,81157,Transportation
300033,HITHINK ROYALFLUSH,144.58,0.53542869,0.77,Strong Buy,4021771,581467651.1800001,77312251177,39.80018266,3.6133,4058,Technology Services
000408,ZANGGE MINING CO L,41,8.35095137,3.16,Strong Buy,43892324,1799585284,73574406615,73.83414634,0.5125,1603,Producer Manufacturing
000876,NEW HOPE LIUHE CO,15.21,4.75206612,0.69,Strong Buy,115907616,1762954839.3600001,64352145740,,-1.4758,95993,Process Industries
002916,SHENNAN CIRCUITS C,121.82,0.76095947,0.92,Strong Buy,3544732,431819252.2399999,59004406735,43.38931955,2.7868,12823,Electronic Technology
002555,WUHU SANQI INTERAC,27.02,2.85496764,0.75,Strong Buy,40452608,1093029468.16,57835054296,25.85629921,1.016,4062,Technology Services
002756,YONGXING SPECIAL M,148.02,2.99192875,4.3,Strong Buy,11643308,1723442450.16,57025502612,104.66064666,1.3832,1475,Non-Energy Minerals
002008,HAN'S LASER TECHNO,54,-0.09250509,-0.049999,Strong Buy,15529453,838590462,56846420310,38.96057017,1.3873,14174,Electronic Technology
600085,"BEIJING TONGRENTANG CO.,LTD",44.98,10.00244828,4.090001,Strong Buy,23653136,1063918057.28,56079416248,45.357736,0.9015,18764,Health Technology
600885,HONGFA TECHNOLOGY CO.，LTD.,74.639999,1.27544374,0.940002,Strong Buy,4609994,344089947.55000603,54888922904,51.99294321,1.4175,14235,Producer Manufacturing
600754,"SHANGHAI JIN JIANG INTERNATIONAL HOTELS CO.,LTD.",58.599998,1.31396611,0.759998,Strong Buy,3710645,217443789.57871,54818997693,,-0.1215,35072,Consumer Services
688082,"ACM RESEARCH (SHANGHAI), INC.",127.8,1.80022304,2.26,Strong Buy,1145759,146428000.2,54428758529,,,542,Producer Manufacturing
600023,"ZHEJIANG ZHENENG ELECTRIC POWER CO.,LTD",4.04,1.76322418,0.07,Strong Buy,41744906,168649420.24,53994741395,17.20103986,0.2308,9322,Utilities
600674,"SICHUAN CHUANTOU ENERGY CO.,LTD.",12.5,2.79605263,0.34,Strong Buy,16503018,206287725,53578805890,17.74923369,0.7338,1554,Utilities
600765,"AVIC HEAVY MACHINERY CO.,LTD.",50.490002,1.36518969,0.680001,Strong Buy,13073986,660105579.287972,52079426999,74.18826482,0.6714,7165,Producer Manufacturing
688099,AMLOGIC (SHANGHAI),130.2,3.25138779,4.1,Strong Buy,2436778,317268495.59999996,51842230757,82.29458983,1.5323,971,Electronic Technology
600795,"GD POWER DEVELOPMENT CO., LTD",3.17,9.31034483,0.27,Strong Buy,622266980,1972586326.6,51723297209,23.75102375,0.1221,32913,Utilities
000977,INSPUR ELECTRONIC,35.830002,1.3005457,0.460003,Strong Buy,22237117,796755946.584234,51418116987,23.55958103,1.5057,7131,Electronic Technology
601878,ZHESHANG SECURITIES CO. LTD,13.18,-0.15151515,-0.02,Strong Buy,48273557,636245481.26,51191826116,22.40706162,0.5891,3606,Finance
600563,"XIAMEN FARATRONIC CO.,LTD.",232.39999,2.25272351,5.11999,Strong Buy,2598576,603909036.41424,51137999725,69.13880692,3.2873,3326,Electronic Technology
603707,NANJING KING-FRIEND BIOCHEMICAL PHARMACEUTICAL,42,2.68948153,1.099998,Strong Buy,3850682,161728644,50738204322,48.859159,0.8553,953,Health Technology
600399,"FUSHUN SPECIAL STEEL CO.,LTD",24.77,-0.95961615,-0.24,Strong Buy,20090399,497639183.23,49322220841,59.26540284,0.422,7083,Non-Energy Minerals
600332,GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED,34.200001,5.94796177,1.920002,Strong Buy,32721444,1119073417.521444,49153760028.26748,14.70883031,2.1946,25168,Health Technology
688180,SHANGHAI JUNSHI BIOSCIENCES,66.980003,16.30491926,9.390003,Strong Buy,22862493,1531329849.727479,48682751455.73175,,-1.0461,2453,Health Technology
600862,AVIC AVIATION HIGH-TECHNOLOGY ,35.759998,2.4348267,0.849998,Strong Buy,23975710,857371341.6485801,48631342900,81.24272748,0.4297,1692,Producer Manufacturing
002625,KUANG-CHI TECHNOLO,24.01,8.00719748,1.78,Strong Buy,96472502,2316304773.02,47896487822,263.38862559,0.0844,1335,Producer Manufacturing
600027,HUADIAN POWER INTERNATIONAL CORPORATION LIMITED,5.35,1.32575758,0.07,Strong Buy,126194479,675140462.65,47783914931.61382,24,0.22,27116,Industrial Services
002384,SUZHOU DONGSHAN PR,27.1,0.11082379,0.03,Strong Buy,19352644,524456652.4,46142103213,26.08653753,1.0377,21014,Electronic Technology
002268,CHENGDU WESTONE IN,55.939999,5.05164131,2.689999,Strong Buy,23428768,1310605258.491232,45065188339,168.77971474,0.3155,2409,Technology Services
688122,"WESTERN SUPERCONDUCTING TECHNOLOGIES CO.,LTD.",96.940002,0.97916875,0.940002,Strong Buy,4351346,421819489.9426921,42362112305,66.51884701,1.4432,963,Producer Manufacturing
601058,"SAILUN GROUP CO.,LTD.",14.79,3.64400841,0.52,Strong Buy,29855235,441558925.65,41792619322,31.9955157,0.446,12779,Consumer Durables
000783,CHANGJIANG SECURIT,7.54,0.26595745,0.02,Strong Buy,28675024,216209680.96,41585214348,18.90397185,0.4255,6286,Finance
002385,BEIJING DABEINONG,10.49,1.352657,0.14,Strong Buy,107406795,1126697279.55,41416916297,74.56772334,0.1422,19414,Process Industries
600378,"HAOHUA CHEMICAL SCIENCE & TECHNOLOGY CORP., LTD.",48.200001,5.35519344,2.450001,Strong Buy,3873877,186720875.273877,41020579788,48.97762552,0.9341,6878,Process Industries
000738,AECC AERO-ENGINE C,30.280001,2.36646721,0.700001,Strong Buy,23625611,715383524.705611,38903141435,77.92413066,0.3796,7369,Electronic Technology
688390,"GOODWE TECHNOLOGIES CO.,LTD.",459.57999,4.21314966,18.57999,Strong Buy,1819165,836051832.50835,38808000000,139.27048792,3.1665,1567,Electronic Technology
300726,ZHUZHOU HONGDA ELE,100.06,4.02328508,3.869998,Strong Buy,6238661,624240419.66,38485620564,48.9616217,1.9646,1579,Electronic Technology
300251,BEIJING ENLIGHT ME,12.85,1.34069401,0.17,Strong Buy,20437949,262627644.65,37198155387,47.66917293,0.266,731,Consumer Services
002372,ZHEJIANG WEIXING N,24.32,4.91803279,1.14,Strong Buy,14298838,347747740.16,36464760680,29.61921799,0.7828,4572,Producer Manufacturing
002223,JIANGSU YUYUE MEDI,37.799999,3.25047246,1.189998,Strong Buy,12944521,489302880.85547906,36248537186,22.7730785,1.6076,5525,Health Technology
688608,BESTECHNIC (SHANGHAI) CO LTD,305,1.60570663,4.82001,Strong Buy,693907,211641635,36021599121,95.98388118,3.1285,243,Electronic Technology
300253,WINNING HEALTH TEC,16.76,1.57575758,0.26,Strong Buy,27002379,452559872.04,35231085205,64.78209658,0.2568,5294,Technology Services
600369,SOUTHWEST SECURITIES CO.，LTD.,5.29,2.12355212,0.11,Strong Buy,93422393,494204458.97,34421662892,27.68572956,0.1871,2346,Finance
002739,WANDA FILM HOLDING,15.48,1.17647059,0.18,Strong Buy,26234451,406109301.48,34130094420,,-2.059,11561,Consumer Services
000883,HUBEI ENERGY GR CO,5.24,2.74509804,0.14,Strong Buy,72859852,381785624.48,33187992885,12.35465116,0.4128,4063,Producer Manufacturing
601156,EASTERN AIR LOGISTICS,21.879999,4.8394727,1.009998,Strong Buy,8160390,178549325.03961,33132285494.000004,,,6949,Transportation
300604,HANGZHOU CHANG CHU,57.5,3.17602727,1.77,Strong Buy,13268128,762917360,33116967171.999996,183.14163654,0.3043,924,Electronic Technology
600338,TIBET SUMMIT RESOURCES,37.66,4.46602232,1.610001,Strong Buy,82045877,3089847727.8199997,32957277196.000004,57.14964965,0.6308,2007,Distribution Services
600456,"BAOJI TITANIUM INDUSTRY CO., LTD",71.779999,4.78831971,3.279999,Strong Buy,8595162,616960719.764838,32727760590,53.43213729,1.282,3920,Non-Energy Minerals
000960,YUNNAN TIN,19.530001,0.46296294,0.09,Strong Buy,25289614,493906186.709614,31994389424,15.76770298,1.2329,15379,Non-Energy Minerals
002463,WUS PRINTED CIRCUI,16.58,1.2210074,0.200001,Strong Buy,31678232,525225086.55999994,31067267773,26.39806446,0.6236,7769,Electronic Technology
002603,SHIJIAZHUANG YILIN,19.6,6.52173913,1.2,Strong Buy,77151378,1512167008.8000002,30740977292,21.55323884,0.8537,16912,Health Technology
002831,SHENZHEN YUTO PACK,33.689999,2.12184589,0.699997,Strong Buy,3394239,114351908.515761,30697643570,26.89110042,1.2497,21728,Process Industries
000999,CHINA RESOURCES SA,34.240002,9.99037295,3.110003,Strong Buy,10064737,344616615.009474,30473155038,17.17327688,1.8127,15087,Health Technology
002797,FIRST CAPITAL SECU,7.32,2.37762238,0.17,Strong Buy,155066899,1135089700.68,30047159703,34.22690282,0.2089,3285,Finance
603444,"G-BITS NETWORK TECHNOLOGY(XIAMEN)CO., LTD",421.85001,2.14285956,8.85001,Strong Buy,1345282,567507225.15282,29680061363,20.36750274,20.2774,751,Technology Services
600637,ORIENTAL PEARL GROUP,9.45,8.99653979,0.78,Strong Buy,128689630,1216117003.5,29603715261,22.46696035,0.3859,7232,Consumer Services
600968,CNOOC ENERGY TECHNOLOGY & SERVICES LIMITED,2.93,0.68728522,0.02,Strong Buy,40925821,119912655.53,29580457787,16.55290102,0.1758,15117,Energy Minerals
000423,DONG-E-E-JIAO CO,48.75,6.53409557,2.990002,Strong Buy,15304607,746099591.25,29468380384,80.62015152,0.5676,4509,Health Technology
600521,"ZHEJIANG HUAHAI PHARMACEUTICAL CO.,LTD.",21.66,7.28082678,1.469999,Strong Buy,36514769,790909896.54,29368591169,43.75812961,0.4667,6655,Health Technology
002299,FUJIAN SUNNER DEVE,24.17,2.32853081,0.549999,Strong Buy,9499614,229605670.38000005,29287244058,48.56085732,0.4867,23447,Process Industries
002152,GRG BANKING EQUIPM,11.9,1.62254483,0.19,Strong Buy,49601944,590263133.6,29080415688,34.35024934,0.3409,26438,Electronic Technology
002408,ZIBO QIXIANG TENGD,10.5,3.34645669,0.34,Strong Buy,41534429,436111504.5,28880886012,12.34958065,0.8856,2467,Process Industries
603228,"SHENZHEN KINWONG ELECTRONIC CO.,LTD.",34.529999,0.81751533,0.279999,Strong Buy,5792349,200009805.177651,28746950653,30.61863043,1.1186,12117,Electronic Technology
600258,BTG HOTELS（GROUP）CO.，LTD,26.129999,1.6731439,0.429998,Strong Buy,8389090,219206913.31091,28674735068,136.77488558,0.1879,14594,Consumer Services
601677,"HENAN MINGTAI AL. INDUSTRIAL CO.,LTD.",44.09,1.8009674,0.779999,Strong Buy,8049775,354914579.75,28659941382,18.35869654,2.6816,5301,Non-Energy Minerals
000539,GUANGDONG ELECTRIC,6.15,3.01507538,0.18,Strong Buy,65835303,404887113.4500001,28242009857,,-0.0084,6794,Utilities
002597,ANHUI JINHE INDUST,51.349998,3.94736016,1.949996,Strong Buy,5882694,302076325.134612,27621152745,31.23419449,1.6076,4409,Process Industries
300418,KUNLUN TECH CO LTD,23.15,-0.60112063,-0.140001,Strong Buy,36582254,846879180.0999999,27335194322,8.78238282,2.6519,753,Technology Services
300034,BEIJING CISRI-GAON,57.599998,1.31926126,0.75,Strong Buy,6839363,393947295.121274,26939562282,82.34356605,0.6952,1199,Producer Manufacturing
000636,FENGHUA ADV TECH,29.799999,0,0,Strong Buy,12967089,386419239.23291093,26677943677,29.92568688,0.9958,7407,Electronic Technology
300776,WUHAN DR LASER TEC,255.89999,2.31906428,5.79998,Strong Buy,1917165,490602504.32835,26578287090,66.76633386,3.7584,491,Electronic Technology
002926,HUAXI SECURITIES C,9.85,0.92213115,0.09,Strong Buy,17709676,174440308.6,25620000601,14.16957027,0.6888,4033,Finance
600529,"SHANDONG PHARMACEUTICAL GLASS CO.,LTD",43.900002,2.14053513,0.920002,Strong Buy,8240293,361748879.180586,25571714630,41.2594797,1.0417,5637,Process Industries
002036,LIANCHUANG ELECTRO,24.26,1.71907757,0.41,Strong Buy,28806534,698846514.84,25348366757,181.09339408,0.1346,8008,Electronic Technology
600153,XIAMEN C&D INC.,9.07,1.68161435,0.15,Strong Buy,14696886,133300756.02000003,25289988136,4.98435405,1.7896,20895,Distribution Services
600271,AISINO CORPORATION,13.39,0.37481259,0.05,Strong Buy,17166544,229860024.16,24717481428,17.81517094,0.7488,20200,Technology Services
002065,DHC SOFTWARE CO,7.8,1.16731518,0.09,Strong Buy,34106941,266034139.8,24714269595,39.41717791,0.1956,7823,Technology Services
300777,SINOFIBERS TECHNOL,61.880001,1.60919371,0.979999,Strong Buy,6163484,381396396.083484,24360608347,99.07272165,0.6147,264,Producer Manufacturing
688680,"SHANGHAI HIUV NEW MATERIALS CO.,LTD",305.29999,5.38851531,15.60999,Strong Buy,1113527,339959781.96472996,24339753033,106.8414841,2.7114,565,Process Industries
600380,"JOINCARE PHARMACEUTICAL GROUP INDUSTRY CO.,LTD.",12.84,2.55591054,0.32,Strong Buy,32076407,411861065.88,23665842223,20.50106435,0.6243,12466,Health Technology
603098,CENTER INTERNATIONAL GROUP COMPANY LIMITED,46.970001,6.99316369,3.069999,Strong Buy,11791424,553843197.071424,23653320286,175.600008,0.25,1029,Producer Manufacturing
300630,HAINAN POLY PHARM,55.040001,2.91698018,1.560001,Strong Buy,4801245,264260529.601245,23268039945,46.06770609,1.1783,848,Health Technology
600873,"MEIHUA HOLDINGS GROUP CO.,LTD",7.67,0.92105263,0.07,Strong Buy,31781046,243760622.82,23150054299,15.81027668,0.4807,11644,Process Industries
000032,SHENZHEN SED INDUS,20.74,2.87698413,0.58,Strong Buy,4516222,93666444.27999999,22957096467,55.2026287,0.3652,476,Consumer Durables
600566,HUBEI JUMPCAN PHARMACEUTICAL,28.34,10.01552795,2.58,Strong Buy,33679158,954467337.72,22881552899,14.51594726,1.7896,6923,Health Technology
600562,GLARUN TECHNOLOGY CO．，LTD．,18.379999,0.27277141,0.049999,Strong Buy,12617298,231905924.62270203,22763255398,48.14814815,0.3807,1343,Producer Manufacturing
300773,LAKALA PAYMENT CO,29.02,-0.13764281,-0.039999,Strong Buy,14681184,426047959.68,22662585316,21.76289897,1.3353,3215,Electronic Technology
002399,SHENZHEN HEPALINK,17.1,0.94450408,0.159999,Strong Buy,4346891,74331836.10000001,22553560126.916424,31.98640672,0.5296,1957,Health Technology
600535,TASLY PHARMACEUTICA GROUP,15.85,6.16208975,0.92,Strong Buy,45681965,724059145.25,22416352983,14.8823764,1.0032,9284,Health Technology
603858,"SHANDONG BUCHANG PHARMACEUTICALS CO., LTD",21.09,4.50941526,0.91,Strong Buy,20500977,432365604.93,22319942520,12.83470076,1.5723,8191,Health Technology
600879,CHINA AEROSPACE TIMES ELECTRONICS,8.24,0.73349633,0.06,Strong Buy,90621793,746723574.32,22243639575,39.34583935,0.2079,15497,Electronic Technology
603305,NINGBO XUSHENG AUTO TECHNOLOGY CO L,49.880001,0.70664649,0.350002,Strong Buy,3195154,159374284.715154,22141815501,51.05659107,0.9701,1862,Producer Manufacturing
601567,"NINGBO SANXING MEDICAL ELECTRIC CO.,LTD.",16.309999,2.57861006,0.409999,Strong Buy,7979466,130145082.48053402,22046448031,24.69327535,0.6439,5840,Producer Manufacturing
600773,"TIBET URBAN DEVELOPMENT AND INVESTMENT CO.,LTD",28.26,5.44776513,1.460001,Strong Buy,49523145,1399524077.7,21966907920,174.47916016,0.1536,267,Finance
002595,SHANDONG HIMILE ME,27.76,1.38787806,0.380001,Strong Buy,2069383,57446072.08000001,21903999329,20.87526609,1.3116,12890,Producer Manufacturing
002191,SHENZHEN JINJIA GR,15.13,2.57627119,0.38,Strong Buy,46248882,699745584.6600001,21384154602,21.83244523,0.6756,5416,Commercial Services
300679,ELECTRIC CONNECTOR,52.5,2.12021008,1.09,Strong Buy,3221245,169115362.5,21355519078,59.22128787,0.8709,5539,Electronic Technology
002727,YIXINTANG PHARMACE,38.509998,7.12099285,2.559997,Strong Buy,17944229,691032222.9015421,21290859146,22.40294198,1.6078,30129,Retail Trade
600116,"CHONGQING THREE GORGES WATER CONSERVANCY AND ELECTRIC POWER CO.,LTD.",11.66,4.76190476,0.53,Strong Buy,49239991,574138295.0600001,21282149831,20.32505478,0.5476,3930,Utilities
300487,SUNRESIN NEW MATER,98.349998,3.09223893,2.949996,Strong Buy,5961789,586341936.226422,20967462027,76.53429763,1.2741,952,Process Industries
000623,JILIN AODONG PHARM,18.469999,1.48350541,0.269998,Strong Buy,18918067,349416678.57193303,20726614980,11.41495296,1.6618,4462,Health Technology
300026,TIANJIN CHASE SUN,7.83,14.64128843,1,Strong Buy,523532120,4099256499.6,20518376953,33.56265356,0.2035,5784,Health Technology
601228,GUANGZHOU PORT COMPANY LIMITED,3.33,1.52439024,0.05,Strong Buy,13760594,45822778.02,20313630799,21.40992167,0.1532,8808,Transportation
001914,CHINA MERCHANTS P,20.26,6.91292312,1.309999,Strong Buy,15296679,309910716.54,20093556510,40.99956945,0.4622,39888,Consumer Services
300567,WUHAN JINGCE ELECT,72.43,0.59722222,0.43,Strong Buy,13046226,944938149.18,20026329346,69.00517539,1.057,2435,Electronic Technology
688269,"KAILI CATALYST & NEW MATERIALS CO.,LTD.",125,2.81296266,3.42,Strong Buy,436066,54508250,19975422826,,,196,Commercial Services
601928,JIANGSU PHOENIX PUBLISHING&MEDIA CORPORATION LIMITED,8.09,3.32056194,0.26,Strong Buy,18887329,152798491.60999998,19926566041,8.7222903,0.8977,7228,Consumer Services
600100,"TSINGHUA TONGFANG CO., LTD",6.03,3.07692308,0.18,Strong Buy,45402651,273777985.53000003,19599242112,,-0.1438,12556,Technology Services
688110,DOSILICON,45.18,4.10137769,1.779998,Strong Buy,10197708,460732447.44,19193640079,,,165,Electronic Technology
002434,ZHEJIANG WANLIYANG,14.74,2.07756233,0.3,Strong Buy,24426427,360045533.98,18953943097,30.64516129,0.4712,3932,Producer Manufacturing
000598,CHENGDU XINGRONG E,6.32,1.77133655,0.11,Strong Buy,21824076,137928160.32,18434858141,12.3655914,0.5022,4200,Utilities
000893,ASIA-POTASH INTERN,26.65,9.98761865,2.42,Strong Buy,20271400,540232810,18339767105,24.18887891,1.0017,636,Distribution Services
600329,TIANJIN ZHONGXIN PHARMACEUTICAL GROUP CORPORATION LIMITED,31.41,5.7931928,1.719999,Strong Buy,19429432,610278459.12,18337756130,26.97129451,1.1008,4840,Health Technology
000997,NEWLAND DIGITAL TE,18.120001,0.55494451,0.100001,Strong Buy,25457242,461285250.497242,18256025729,36.56655844,0.4942,6570,Electronic Technology
601375,CENTRAL CHINA SECURITIES,4.91,0.40899796,0.02,Strong Buy,58926328,289328270.48,18247798166.22375,44.13357401,0.1108,2796,Finance
000062,SHN HUAQIANG IND,17.23,-0.11594203,-0.02,Strong Buy,5904366,101732226.18,18041935455,20.69337812,0.8336,1881,Electronic Technology
603985,"JIANGYIN HENGRUN HEAVY INDUSTRIES CO.,LTD",53.419998,0.54582532,0.289997,Strong Buy,3278047,175113264.183906,18017526773,28.69875277,1.8513,1146,Producer Manufacturing
600876,LUOYANG GLASS COMPANY LIMITED,36.889999,1.26269284,0.459999,Strong Buy,9625534,355085939.63446605,17978951415.96277,38.50137392,0.9462,2641,Process Industries
603279,JINGJIN ENVIRONMENTAL PROTECTION,46.380001,2.20361388,1,Strong Buy,1886992,87518690.846992,17830554137,27.56484298,1.6463,4287,Producer Manufacturing
002216,SANQUAN FOOD CO,20.209999,0.39741681,0.08,Strong Buy,6431523,129981073.398477,17697974833,30.36198944,0.663,7161,Consumer Non-Durables
601965,"CHINA AUTOMOTIVE ENGINEERING RESEARCH INSTITUE CO.,LTD",18.610001,1.58297489,0.290001,Strong Buy,3979204,74052990.419204,17683976805,24.86090379,0.7369,1652,Consumer Durables
600057,XIAMEN XIANGYU,8.49,1.79856115,0.15,Strong Buy,19396863,164679366.87,17632938985,8.88841522,0.9553,5799,Transportation
603039,"SHANGHAI WEAVER NETWORK CO.,LTD",69.769997,1.91352325,1.309998,Strong Buy,1458299,101745516.855103,17550341685,55.19187278,1.2426,1302,Technology Services
600582,"TIANDI SCIENCE & TECHNOLOGY CO.,LTD",4.38,4.03800475,0.17,Strong Buy,49474173,216696877.74,17423459289,10.59919436,0.3972,21848,Producer Manufacturing
002183,ETERNAL ASIA SUPPL,6.62,0.76103501,0.05,Strong Buy,47722591,315923552.42,17062349794.000002,32.54086181,0.2019,11133,Commercial Services
600339,CHINA PETROLEUM ENGINEERING,3.08,1.65016502,0.05,Strong Buy,33894652,104395528.16,16916936646.999998,16.22924478,0.1867,44291,Process Industries
300627,SHANGHAI HUACE NAV,46,1.95035687,0.880001,Strong Buy,2477241,113953086,16874521593.000002,59.57221943,0.762,1210,Electronic Technology
603063,"SHENZHEN HOPEWIND ELECTRIC CO., LTD. ",40.310001,2.36160482,0.93,Strong Buy,9877476,398161067.437476,16873046954.000002,91.58139767,0.4585,1196,Producer Manufacturing
601098,"CHINA SOUTH PUBLISHING & MEDIA GROUP CO.,LTD.",9.57,2.13447172,0.2,Strong Buy,7800713,74652823.41,16828519794,11.70810946,0.8003,13264,Consumer Services
600718,NEUSOFT CORPORATION,13.56,-1.0940919,-0.15,Strong Buy,29223529,396271053.24,16827485349.999998,104.41736481,0.1313,17071,Technology Services
688568,"GEOVIS TECHNOLOGY CO.,LTD",78.980003,3.37696457,2.580001,Strong Buy,1254124,99050717.282372,16808000336.000002,98.79736454,0.7733,841,Technology Services
600595,"HENAN ZHONGFU INDUSTRY CO.,LTD",4.41,3.27868852,0.14,Strong Buy,26428883,116551374.03,16748852877.000002,,-0.5279,7044,Non-Energy Minerals
600820,"SHANGHAI TUNNEL ENGINEERING CO.,LTD.",5.38,1.12781955,0.06,Strong Buy,18507652,99571167.76,16726590979,7.08388815,0.751,15056,Industrial Services
600373,CHINESE UNIVERSE PUBLISHING AND MEDIA GROUP,12.36,1.31147541,0.16,Strong Buy,19272800,238211808,16531775645.000002,7.35826297,1.658,6527,Consumer Services
000921,HISENSE HOME APPL.,15.15,4.33884298,0.63,Strong Buy,10027074,151910171.1,16528963112.326256,13.16409791,1.103,39499,Consumer Durables
603989,"HUNAN AIHUA GROUP C0.,LTD.",41.400002,1.14830687,0.470002,Strong Buy,3728868,154375142.657736,16380386475,34.75418188,1.1852,4203,Electronic Technology
300182,BEIJING JETSEN TEC,6.33,0.47619048,0.03,Strong Buy,212166559,1343014318.47,16174829054,,-0.4053,840,Consumer Durables
000681,VISUAL CHINA GROUP,23.9,3.55285962,0.82,Strong Buy,70357725,1681549627.5,16169327576,94.97942387,0.243,483,Consumer Non-Durables
